
26/02/23	Sun	19:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26/02/23	Sun	20:00	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
26/02/23	Sun	20:30	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
26/02/23	Sun	21:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26/02/23	Sun	21:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26/02/23	Sun	22:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26/02/23	Sun	22:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26/02/23	Sun	23:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26/02/23	Sun	23:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27/02/23	Mon	06:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27/02/23	Mon	06:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27/02/23	Mon	07:00	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1
27/02/23	Mon	07:30	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1
27/02/23	Mon	08:00	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1
27/02/23	Mon	08:30	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1
27/02/23	Mon	09:00	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1
27/02/23	Mon	09:30	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1
27/02/23	Mon	10:00	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1
27/02/23	Mon	10:30	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1
27/02/23	Mon	11:00	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1
27/02/23	Mon	11:30	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1
27/02/23	Mon	12:00	1	0	0	0	1	0	1	1	1	0	1	1	0	1	0
27/02/23	Mon	12:30	1	0	0	0	1	0	1	1	1	0	1	1	0	1	0
27/02/23	Mon	13:00	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1
27/02/23	Mon	13:30	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1
27/02/23	Mon	14:00	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1
27/02/23	Mon	14:30	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1
27/02/23	Mon	15:00	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1
27/02/23	Mon	15:30	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1
